log_id,timestamp_iso,coder_id,run_id,dictionary_version,tagset_version,export_version,igo,attribute_code_before,indicator_id_before,attribute_code_after,indicator_id_after,evidence_tier,doc_family_inferred,source_type,source_scope,article_section_page,source_uri,trigger_term,coder_action,retained_in_longfile,decision_rationale,review_note,trace_key,retrieval_set,attribute_code_final,coder_action_std,tfidf_cosine,retrieval_method,source_title_char_count,source_title_word_count,source_title_sha256,source_excerpt_char_count,source_excerpt_word_count,source_excerpt_sha256,public_text_fields_included,public_release_note
AT-P2-0001554,2025-05-19T21:50:51Z,IA,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,audit_partII_v2,UN Research Institute for Social Development (UNRISD),STR,IND_STR_INSTRUMENTS,STR,IND_STR_INSTRUMENTS,Substantiation/References,Strategic/operational material,Strategic/operational document,—,Not specified (see narrative/citations in cell text),https://cdn.unrisd.org/assets/about/outreach-unrisd-2023.pdf,strategic plan,Accept,Yes,Relevant to indicator; retained after contextual read-through.,Strategic/operational evidence: operational instrument referenced (Not specified (see narrative/citations in cell text)); coded as STR (orchestration/partnerships) for comparable scoring.,e1f81d4a7b478ac96c034fcb40d9d8a5d00793d4,attributes,STR,ACCEPT,0.014180773484995603,regex + TF-IDF cosine (ranking),25,4,a32306a7ba7ba9617d4dd68310394860c148b798fccc7da810a9c7cd85a932eb,567,50,802b3005e641f2305570aa409d721ffcc5f57a4c04810419f5a2fb7dfea84f5d,No,"Source-title strings and candidate excerpts withheld; coding decisions, locators, URLs, trigger terms, and cryptographic hashes retained."
AT-P2-0001555,2025-05-20T02:47:59Z,IA,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,audit_partII_v2,UN Research Institute for Social Development (UNRISD),STR,IND_STR_INSTRUMENTS,STR,IND_STR_INSTRUMENTS,Substantiation/References,Strategic/operational material,Strategic/operational document,—,Not specified (see narrative/citations in cell text),https://cdn.unrisd.org/assets/legacy-files/301-info-files/C393FC7BBDCA9A1B8025859D00490220/UNRISD-Institutional-Strategy-2021-2025-Consultation-Document-V1.2.pdf,strategic plan,Accept,Yes,Relevant to indicator; retained after contextual read-through.,Strategic/operational evidence: operational instrument referenced (Not specified (see narrative/citations in cell text)); coded as STR (MRV) for comparable scoring.,a088512ea24f1c136e5acb157caabe51b2717d3d,attributes,STR,ACCEPT,0.014131662110364077,regex + TF-IDF cosine (ranking),25,4,a32306a7ba7ba9617d4dd68310394860c148b798fccc7da810a9c7cd85a932eb,637,50,90fac8b8aaf32e2323728f9af6be82d42f347bfef5f01ce77b52aab1f2f632fe,No,"Source-title strings and candidate excerpts withheld; coding decisions, locators, URLs, trigger terms, and cryptographic hashes retained."
AT-P2-0001556,2025-05-20T07:45:08Z,IA,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,audit_partII_v2,UN Research Institute for Social Development (UNRISD),STR,IND_STR_INSTRUMENTS,STR,IND_STR_INSTRUMENTS,Substantiation/References,Strategic/operational material,Strategic/operational document,—,Not specified (see narrative/citations in cell text),"https://www.un-ilibrary.org/content/books/9789290851332#:~:text=This%20UNRISD%20Flagship%20Report%20shows,are%20built%20in%20by%20design",strategic plan,Accept,Yes,Checked for construct fit; retained with source pointer.,Strategic/operational evidence: operational instrument referenced (Not specified (see narrative/citations in cell text)); coded as STR (MRV) for comparable scoring.,acd1a9c025ccbb2b1904ca65127ecff279a78937,attributes,STR,ACCEPT,0.0,regex + TF-IDF cosine (ranking),25,4,a32306a7ba7ba9617d4dd68310394860c148b798fccc7da810a9c7cd85a932eb,494,50,210163ce877f0e47a972e5bad51b04b018768cd6d94649773c216708acb2c594,No,"Source-title strings and candidate excerpts withheld; coding decisions, locators, URLs, trigger terms, and cryptographic hashes retained."
AT-P2-0001557,2025-05-20T09:16:16Z,IA,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,audit_partII_v2,UN Research Institute for Social Development (UNRISD),SCL,IND_SCALE_GLOBAL,SCL,IND_SCALE_GLOBAL,Definition/Identification,Other/unclear,Unspecified (see source_title/source_uri),—,—,—,global,Accept,Yes,Attribute definition stored at node to standardise interpretation and prevent construct drift across IGOs.,Definition note recorded in the codebook to anchor retrieval and coding to the theory-informed construct (see Table XX).,8deb5c915b33663ad3c256d6da5410caa45efffa,scale_gate,SCL,ACCEPT,0.3879581861171067,regex + TF-IDF cosine (ranking),25,4,2f94bc2188808d03562f37d25d93c9442dfbe2a7dfc36fda87880056227d4dc7,116,14,7c1cd40544d541306468286f27c891e4aa833b71eb6461fd6eed1e12f9ecd099,No,"Source-title strings and candidate excerpts withheld; coding decisions, locators, URLs, trigger terms, and cryptographic hashes retained."
AT-P2-0001558,2025-05-20T09:17:16Z,IA,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,audit_partII_v2,UN Research Institute for Social Development (UNRISD),SCL,IND_SCALE_GLOBAL,SCL,IND_SCALE_GLOBAL,Explanation/Elaboration,Other/unclear,Unspecified (see source_title/source_uri),—,—,—,global,Accept,Yes,Narrative explanation recorded to express how the attribute manifests in the IGO using standardised wording tied to the cited substantiation excerpts.,Explanation/Elaboration text corresponds to the final matrix cell narrative; substantiation lines are recorded in linked excerpt rows under the same IGO × attribute.,f1be0444b2ac4b35ffdd61d4fe368241ba5e560b,scale_gate,SCL,ACCEPT,0.27002604662797214,regex + TF-IDF cosine (ranking),25,4,2f94bc2188808d03562f37d25d93c9442dfbe2a7dfc36fda87880056227d4dc7,6,1,a258b30f88c30650e73073d5bdde5cfcc6987100ae62d37789e5c46a0d85b7c6,No,"Source-title strings and candidate excerpts withheld; coding decisions, locators, URLs, trigger terms, and cryptographic hashes retained."
AT-P2-0001559,2025-05-20T09:18:16Z,IA,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,audit_partII_v2,UN Research Institute for Social Development (UNRISD),SCL,IND_SCALE_GLOBAL,SCL,IND_SCALE_GLOBAL,Substantiation/References,Other/unclear,Unspecified (see source_title/source_uri),—,Not specified (see narrative/citations in cell text),—,global,Accept,Yes,Meets indicator definition; provenance captured for reconstruction.,Founding instrument evidence: global mandate support (membership/remit) captured (Not specified (see narrative/citations in cell text)); used for scale gate/descriptor.,24ae8ac0639702e8362d4a42968288a84caae28a,scale_gate,SCL,ACCEPT,0.27002604662797214,regex + TF-IDF cosine (ranking),25,4,2f94bc2188808d03562f37d25d93c9442dfbe2a7dfc36fda87880056227d4dc7,6,1,a258b30f88c30650e73073d5bdde5cfcc6987100ae62d37789e5c46a0d85b7c6,No,"Source-title strings and candidate excerpts withheld; coding decisions, locators, URLs, trigger terms, and cryptographic hashes retained."
AT-P2-0001560,2025-05-20T17:39:24Z,IA,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,audit_partII_v2,UN Research Institute for Social Development (UNRISD),STR,IND_STR_INSTRUMENTS,STR,IND_STR_INSTRUMENTS,Substantiation/References,Strategic/operational material,Strategic/operational document,—,Not specified (see narrative/citations in cell text),"https://www.unbonn.org/UNRISD#:~:text=The%20work%20programme%20of%20the,and%20contributing%20to%20training%20and",strategic plan,Accept,Yes,Checked for construct fit; retained with source pointer.,"Strategic/operational evidence: strategy/implementation language captured (Not specified (see narrative/citations in cell text)); retained under STR, tagged 'capacity/finance'.",044804911435a003ecd2b887b7377f1e2252e0f4,attributes,STR,ACCEPT,0.0,regex + TF-IDF cosine (ranking),25,4,a32306a7ba7ba9617d4dd68310394860c148b798fccc7da810a9c7cd85a932eb,496,49,247cc6dedc43282093f956376042d93d1862f344b1589f09a783723fdc8ae947,No,"Source-title strings and candidate excerpts withheld; coding decisions, locators, URLs, trigger terms, and cryptographic hashes retained."
AT-P2-0001561,2025-05-20T22:36:32Z,IA,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,audit_partII_v2,UN Research Institute for Social Development (UNRISD),DO,—,STR,IND_STR_INSTRUMENTS,Substantiation/References,Strategic/operational material,Strategic/operational document,—,Not specified (see narrative/citations in cell text),https://www.unrisd.org/en/activities/events,strategic plan,Re-tag,Yes,Machine-surfaced excerpt required re-assignment after contextual reading; coding placed under the attribute that matches the indicator definition (Table XX) and matrix narrative.,Re-tagged from DO candidate set: excerpt describes governance tools/work programme/instrument mix; retained under STR.,f43b3beb06e698f44070acd85c4b932be83b7b2f,attributes,STR,RETAG,0.06253626983962837,regex + TF-IDF cosine (ranking),25,4,a32306a7ba7ba9617d4dd68310394860c148b798fccc7da810a9c7cd85a932eb,514,50,955a877fa685959118c5385e2d27f2da365bf7ef3ee10f8f15bc94329af58a3a,No,"Source-title strings and candidate excerpts withheld; coding decisions, locators, URLs, trigger terms, and cryptographic hashes retained."
AT-P2-0001562,2025-05-21T04:47:04Z,IA,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,audit_partII_v2,UN Research Institute for Social Development (UNRISD),SJ,IND_SJ_SCOPE,SJ,IND_SJ_SCOPE,Definition/Identification,Other/unclear,Unspecified (see source_title/source_uri),—,—,—,global,Accept,Yes,Attribute definition stored at node to standardise interpretation and prevent construct drift across IGOs.,Definition note recorded in the codebook to anchor retrieval and coding to the theory-informed construct (see Table XX).,21419a00d57f6ec7dc6ca86c1e691cb1c24e3427,attributes,SJ,ACCEPT,0.5159752403933976,regex + TF-IDF cosine (ranking),7,1,a9e8bda5532a1e079aae45e241d6c36f261fe3d9d58548580702a3781ffb8e84,124,16,aff78fd572c7c0e7902b967fa0969a8c71c0d9356c53907a14abb09ce2ba6337,No,"Source-title strings and candidate excerpts withheld; coding decisions, locators, URLs, trigger terms, and cryptographic hashes retained."
AT-P2-0001563,2025-05-21T04:48:04Z,IA,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,audit_partII_v2,UN Research Institute for Social Development (UNRISD),SJ,IND_SJ_SCOPE,SJ,IND_SJ_SCOPE,Explanation/Elaboration,Other/unclear,Unspecified (see source_title/source_uri),—,—,—,global,Accept,Yes,Narrative explanation recorded to express how the attribute manifests in the IGO using standardised wording tied to the cited substantiation excerpts.,Explanation/Elaboration text corresponds to the final matrix cell narrative; substantiation lines are recorded in linked excerpt rows under the same IGO × attribute.,844917c0f220857dac2516025d8a23ab95556579,attributes,SJ,ACCEPT,0.009457243371957443,regex + TF-IDF cosine (ranking),7,1,a9e8bda5532a1e079aae45e241d6c36f261fe3d9d58548580702a3781ffb8e84,347,47,1d84448cb152f13607cd97abd7af8cf8ccf4a0b0b580c629261db9c39b11cfd8,No,"Source-title strings and candidate excerpts withheld; coding decisions, locators, URLs, trigger terms, and cryptographic hashes retained."
AT-P2-0001564,2025-05-21T04:48:04Z,IA,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,audit_partII_v2,UN Research Institute for Social Development (UNRISD),SJ,IND_SJ_SCOPE,SJ,IND_SJ_SCOPE,Substantiation/References,Other/unclear,Unspecified (see source_title/source_uri),—,Not specified (see narrative/citations in cell text),https://www.unrisd.org/en/about).,global,Accept,Yes,Founding text silent/dated; operational evidence sourced from official portal.,External portal evidence: jurisdictional geography stated (Not specified (see narrative/citations in cell text)); retained for SJ substantiation.,c91e584df3c6db7847874ee690c182838221e3a3,attributes,SJ,ACCEPT,0.009457243371957443,regex + TF-IDF cosine (ranking),7,1,a9e8bda5532a1e079aae45e241d6c36f261fe3d9d58548580702a3781ffb8e84,347,47,1d84448cb152f13607cd97abd7af8cf8ccf4a0b0b580c629261db9c39b11cfd8,No,"Source-title strings and candidate excerpts withheld; coding decisions, locators, URLs, trigger terms, and cryptographic hashes retained."
AT-P2-0001565,2025-05-21T08:28:49Z,IA,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,audit_partII_v2,UN Research Institute for Social Development (UNRISD),IIR,IND_IIR_RELATIONS,IIR,IND_IIR_RELATIONS,Definition/Identification,Other/unclear,Unspecified (see source_title/source_uri),—,—,—,MoU,Accept,Yes,Attribute definition stored at node to standardise interpretation and prevent construct drift across IGOs.,Definition note recorded in the codebook to anchor retrieval and coding to the theory-informed construct (see Table XX).,44df20b5508e2849ec229c47e31c6a726cc8533b,attributes,IIR,ACCEPT,0.28103076514017183,regex + TF-IDF cosine (ranking),33,5,06243ae672430394161e7b34e9c3b924efa2e1415a670a561c0927393101b375,152,16,ecee9cb10f58f90325aae1d12fa2697b0bb3a7117a9aae37c84146cb6bec87aa,No,"Source-title strings and candidate excerpts withheld; coding decisions, locators, URLs, trigger terms, and cryptographic hashes retained."
AT-P2-0001566,2025-05-21T08:29:49Z,IA,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,audit_partII_v2,UN Research Institute for Social Development (UNRISD),IIR,IND_IIR_RELATIONS,IIR,IND_IIR_RELATIONS,Explanation/Elaboration,Other/unclear,Unspecified (see source_title/source_uri),—,—,—,MoU,Accept,Yes,Narrative explanation recorded to express how the attribute manifests in the IGO using standardised wording tied to the cited substantiation excerpts.,Explanation/Elaboration text corresponds to the final matrix cell narrative; substantiation lines are recorded in linked excerpt rows under the same IGO × attribute.,b909daeaf044202659adebe9c439a9a5f377db74,attributes,IIR,ACCEPT,0.0,regex + TF-IDF cosine (ranking),33,5,06243ae672430394161e7b34e9c3b924efa2e1415a670a561c0927393101b375,388,50,72352738384dd8dc34753930405dcd740e85955ed54eafcde6edaa544a0ff954,No,"Source-title strings and candidate excerpts withheld; coding decisions, locators, URLs, trigger terms, and cryptographic hashes retained."
AT-P2-0001567,2025-05-21T08:30:49Z,IA,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,audit_partII_v2,UN Research Institute for Social Development (UNRISD),IIR,IND_IIR_RELATIONS,IIR,IND_IIR_RELATIONS,Substantiation/References,Other/unclear,Unspecified (see source_title/source_uri),—,Not specified (see narrative/citations in cell text),https://www.un.org/en/desa/fifty-second-session-unrisd-board,MoU,Accept,Yes,Accepted as best available evidence within tiered source hierarchy.,External portal evidence: formal cooperation reference captured (Not specified (see narrative/citations in cell text)); coded as IIR (distinct from VC/HC).,ba605607054dca61a3811c1696c3a0e4761e33bb,attributes,IIR,ACCEPT,0.0,regex + TF-IDF cosine (ranking),33,5,06243ae672430394161e7b34e9c3b924efa2e1415a670a561c0927393101b375,427,50,8c9813ac3cc8ee4f508622e82f95c02539c5a0158d0ef704339e6f10158951af,No,"Source-title strings and candidate excerpts withheld; coding decisions, locators, URLs, trigger terms, and cryptographic hashes retained."
AT-P2-0001568,2025-05-21T13:27:57Z,IA,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,audit_partII_v2,UN Research Institute for Social Development (UNRISD),IIR,IND_IIR_RELATIONS,IIR,IND_IIR_RELATIONS,Substantiation/References,Other/unclear,Unspecified (see source_title/source_uri),—,Not specified (see narrative/citations in cell text),https://www.un.org/en/ecosoc/integration/2015/pdf/unrisd.pdf,MoU,Accept,Yes,Founding text silent/dated; operational evidence sourced from official portal.,External portal evidence: formal cooperation reference captured (Not specified (see narrative/citations in cell text)); coded as IIR (distinct from VC/HC).,1512f2e7b605cae9d972fc096442351fef7c3c35,attributes,IIR,ACCEPT,0.0,regex + TF-IDF cosine (ranking),33,5,06243ae672430394161e7b34e9c3b924efa2e1415a670a561c0927393101b375,571,50,2ee15c3980b636182663c03d687795a474e2ec2df775aff4539dd764fd5c00ae,No,"Source-title strings and candidate excerpts withheld; coding decisions, locators, URLs, trigger terms, and cryptographic hashes retained."
AT-P2-0001569,2025-05-21T18:25:05Z,IA,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,audit_partII_v2,UN Research Institute for Social Development (UNRISD),IIR,IND_IIR_RELATIONS,IIR,IND_IIR_RELATIONS,Substantiation/References,Other/unclear,Unspecified (see source_title/source_uri),—,Not specified (see narrative/citations in cell text),https://evaw-un-inventory.unwomen.org/en/agencies/unrisd,MoU,Accept,Yes,Accepted as best available evidence within tiered source hierarchy.,External portal evidence: formal cooperation reference captured (Not specified (see narrative/citations in cell text)); coded as IIR (distinct from VC/HC).,b92e88871bfbfb004e1e4c1a6ecd94410e0b2aa8,attributes,IIR,ACCEPT,0.0,regex + TF-IDF cosine (ranking),33,5,06243ae672430394161e7b34e9c3b924efa2e1415a670a561c0927393101b375,602,50,4520c1fcf4c583ce5bd15ea03f8b3c0e13946f914dfb22628899e5867df86c3d,No,"Source-title strings and candidate excerpts withheld; coding decisions, locators, URLs, trigger terms, and cryptographic hashes retained."
AT-P2-0001570,2025-05-21T23:22:13Z,IA,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,audit_partII_v2,UN Research Institute for Social Development (UNRISD),HC,—,IIR,IND_IIR_RELATIONS,Substantiation/References,Other/unclear,Unspecified (see source_title/source_uri),—,Not specified (see narrative/citations in cell text),https://cdn.unrisd.org/assets/legacy-files/301-info-files/1D84B2B1C806FBC5C1257C23003D591D/UNRISD-UNICEF%20Project%20Description.pdf,MoU,Re-tag,Yes,Machine-surfaced excerpt required re-assignment after contextual reading; coding placed under the attribute that matches the indicator definition (Table XX) and matrix narrative.,"Re-tagged from HC candidate set: excerpt evidences a formal relationship with a named counterpart (e.g., MoU/joint programme/agreement); retained under IIR.",ab027aae7d26b8af3d8dd99bea5a4591fe8b0918,attributes,IIR,RETAG,0.0,regex + TF-IDF cosine (ranking),33,5,06243ae672430394161e7b34e9c3b924efa2e1415a670a561c0927393101b375,610,50,3bc3253305aa6cffb2537dc4ab86362e134fd06ef69fb399afbd358530df3f5b,No,"Source-title strings and candidate excerpts withheld; coding decisions, locators, URLs, trigger terms, and cryptographic hashes retained."
AT-P2-0001571,2025-05-22T00:17:52Z,IA,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,audit_partII_v2,UN Research Institute for Social Development (UNRISD),SMJ,IND_SMJ_DOMAIN,SMJ,IND_SMJ_DOMAIN,Definition/Identification,Other/unclear,Unspecified (see source_title/source_uri),—,—,—,climate,Accept,Yes,Attribute definition stored at node to standardise interpretation and prevent construct drift across IGOs.,Definition note recorded in the codebook to anchor retrieval and coding to the theory-informed construct (see Table XX).,aeac711ab76d4ec9b2d62d108e2bb91624d4e9b1,attributes,SMJ,ACCEPT,0.33355693409956827,regex + TF-IDF cosine (ranking),26,3,275cca89ebe072b144721aacd77595f57885b8623dfa7905e843709a7f473ec4,125,15,2e08cd6a4893416c71bd8f3b10ad8aaf52d01fa7a00e1e3d6f5d45a76a55a7bf,No,"Source-title strings and candidate excerpts withheld; coding decisions, locators, URLs, trigger terms, and cryptographic hashes retained."
